time_s,ia_A,ib_A,ic_A,theta_e_rad
0.032600000000000004,0.5766901221683005,9.274398309289179,-9.85108843145748,1.163737230135282
0.0327,-4.185259193108039,14.329710701574149,-10.14445150846611,1.1656200709320557
0.0328,2.88303946312042,3.652673454146549,-6.535712917266969,1.1672256328285329
0.0329,-2.07523470615236,10.175008145676635,-8.099773439524274,1.1723538660708865
0.033,4.897140339144833,0.4827222896644141,-5.3798626288092475,1.1754935219640428
0.033100000000000004,-0.43689220213925095,8.099553020221785,-7.662660818082534,1.1808778512246827
0.0332,6.3338765309737335,-0.9490340581630559,-5.384842472810678,1.1832704699689534
0.0333,0.6129622342122363,7.4294927517983655,-8.042454986010602,1.1872539932711657
0.0334,7.186696390081662,-1.2401196853646663,-5.946576704716995,1.187793124687819
0.0335,1.1448397489499835,7.628151026206131,-8.772990775156115,1.1897277342016837
0.033600000000000005,7.575712232836623,-0.856056124344521,-6.719656108492102,1.1881452431195967
0.0337,1.3041802689402853,8.077495288851285,-9.38167555779157,1.1880061602532257
0.033800000000000004,7.529394022451916,-0.4268150278089671,-7.102578994642949,1.1844879602377412
0.0339,1.142753041469934,8.547043751549912,-9.689796793019847,1.1826261932181499
0.034,7.249924476286564,-0.012192422538345848,-7.237732053748218,1.1776330106973738
0.0341,0.8336696863152424,8.916250707510509,-9.749920393825752,1.1745657111291414
0.0342,-3.950239367070618,13.963710709196615,-10.013471342125996,1.1767728319122397
0.034300000000000004,3.053385863247165,3.3241050752109738,-6.377490938458139,1.1785010669124725
0.0344,-1.9366246871935893,9.86979471593705,-7.933170028743461,1.1835537236279794
0.0345,4.968532031811049,0.22533146962320227,-5.193863501434251,1.1864876300756293
0.0346,-0.3949780706004389,7.870442795826628,-7.475464725226189,1.1915356321187718
0.0347,6.313800766495282,-1.1339486845743671,-5.179852081920915,1.1935236028789018
0.034800000000000005,0.5718189133875828,7.266628622827253,-7.838447536214836,1.1970272145985417
0.0349,7.093150562735376,-1.367209799590774,-5.725940763144602,1.1970649651399505
0.035,1.0407844922195055,7.51388654122208,-8.554671033441585,1.1984637181283995
0.0351,7.430455942569553,-0.9431844289606097,-6.487271513608944,1.1963556285575931
0.0352,1.1585893724749963,7.96905017450691,-9.127639546981905,1.1956784256761483
0.035300000000000005,7.355250486476795,-0.5066971476972713,-6.848553338779523,1.1916479682069658
0.0354,0.9757372091077552,8.452106807833069,-9.427844016940824,1.1892779581527944
0.035500000000000004,7.064772381452647,-0.08028435396480749,-6.984488027487839,1.1838121176627059
0.0356,0.660782774965706,8.85343146193947,-9.514214236905177,1.1802913801446222
0.0357,6.828518552630082,0.3728439353997781,-7.20136248802986,1.1739276332398938
0.0358,0.42284094651118176,9.397160096631527,-9.82000104314271,1.1698125152188863
0.0359,-4.333715633940851,14.471441547267439,-10.137725913326587,1.171299561033048
0.036000000000000004,2.7463573758466437,3.7867414225796274,-6.533098798426272,1.1725801314375544
0.0361,-2.2006732115743097,10.311059392554835,-8.110386180980527,1.177443685260517
0.0362,4.784921046101734,0.6031256222022132,-5.3880466683039465,1.18038237766067
0.0363,-0.5352582338285261,8.214825035964841,-7.679566802136316,1.1856133994350537
0.0364,6.248737567682991,-0.851788501359438,-5.396949066323552,1.1879005192614458
0.036500000000000005,0.5413569664902589,7.521066714965553,-8.062423681455812,1.191809058032824
0.0366,7.127021777219609,-1.1656319993217656,-5.961389777897843,1.1923035467673964
0.0367,1.0963899080211572,7.687912520560176,-8.784302428581334,1.1942046377210853
0.0368,7.404926681817404,-0.9398850071909393,-6.465041674626464,1.192624577374696
0.0369,1.1736831313804994,7.9457311211328,-9.1194142525133,1.192483868079448
0.037000000000000005,7.434948282031268,-0.5220555479174616,-6.9128927341138064,1.1889631275238828
0.0371,1.0701214468631628,8.435205229168208,-9.50532667603137,1.1870738512522108
0.037200000000000004,7.202254568605408,-0.0867305082661396,-7.115524060339268,1.1820367265019538
0.0373,0.7939250505298396,8.896416219817448,-9.690341270347288,1.178910123749519
0.0374,-3.9848899769288977,13.989180684477748,-10.00429070754885,1.1810500661561374
0.0375,3.0343572226131466,3.3594530526605992,-6.393810275273745,1.1827122638266205
0.0376,-1.9552908966415194,9.934733569949579,-7.97944267330806,1.1877017136647412
0.037700000000000004,4.960539631528771,0.2892133232955558,-5.249752954824327,1.1905805058744456
0.0378,-0.40431902091340266,7.954264141985465,-7.549945121072064,1.1955791329541159
0.0379,6.312708130679081,-1.0576119368376502,-5.25509619384143,1.1975266491895356
0.038,0.5685921492990458,7.357923126523543,-7.926515275822588,1.2009942793995947
0.0381,7.096894716136306,-1.2867038034866547,-5.8101909126496505,1.2010028495522955
0.038200000000000005,1.0417471745755007,7.547515148726493,-8.589262323301995,1.2023592423676208
0.0383,7.30614762304168,-1.0372707590653913,-6.268876863976288,1.2002260314030415
0.038400000000000004,1.061813081085404,7.864609701088998,-8.926422782174402,1.1995172328350296
0.0385,7.156250385014362,-0.707793346260615,-6.448457038753746,1.1954767176348222
0.0386,0.8229022947085651,8.1440856392104,-8.966987933918967,1.1930617459373112
0.038700000000000005,6.9569764117423984,-0.30179674006316404,-6.655179671679234,1.1875265762160718
0.0388,0.5737506375478754,8.72553936989357,-9.299290007441444,1.1839182874026455
0.038900000000000004,6.768017916552015,0.2913437770238225,-7.059361693575838,1.1774571216681344
0.039,0.36985886704343107,9.324142838377902,-9.694001705421332,1.1732257379020687
0.0391,6.526496172069976,0.7411362821420324,-7.267632454212008,1.1664036487578604
0.0392,0.16320825136512784,9.607525339729547,-9.770733591094674,1.1620410124126372
0.0393,-4.547789848730374,14.546055184795888,-9.998265336065513,1.16344138218083
0.039400000000000004,2.540830679447768,3.812486379803022,-6.35331705925079,1.1647574020815536
0.0395,-2.355766676402498,10.235151594898928,-7.87938491849643,1.169741093657683
0.0396,4.642217262893019,0.5061504313051817,-5.148367694198201,1.1728559586656129
0.0397,-0.6336669884800918,8.04554138912596,-7.411874400645868,1.1782958260633634
0.0398,6.159250259086884,-1.0209765323825764,-5.138273726704307,1.180805456313222
0.039900000000000005,0.4867909127374892,7.301356368151236,-7.788147280888724,1.1849378443222904
0.04,7.07537681657557,-1.370852321695481,-5.704524494880089,1.1856460615253523
0.040100000000000004,1.0706536690082302,7.458972572256792,-8.529626241265023,1.1877490181597337
0.0402,7.508251834744263,-1.0165953392164742,-6.4916564955277885,1.1863290750468738
0.0403,1.2633360491801322,7.961228498150106,-9.224564547330239,1.1863503135885387
0.040400000000000005,7.4856034002165615,-0.5479277903254971,-6.937675609891064,1.182985876508709
0.0405,1.1195503879465019,8.458716698563965,-9.578267086510465,1.1812736367096006
0.040600000000000004,7.217598963149049,-0.11271982730090224,-7.104879135848147,1.1764224977670534
0.0407,0.8184981857600024,8.773717469103289,-9.592215654863292,1.1734731942523258
0.0408,6.987844370008464,0.28085205567403415,-7.2686964256824975,1.1676166117514186
0.0409,0.5785658556753401,9.28310231496052,-9.861668170635859,1.1639521410716336
0.041,-4.18412371609514,14.34020012074321,-10.15607640464807,1.165831892835022
0.041100000000000005,2.885036937609747,3.6621986023954713,-6.547235540005219,1.1674353009322582
0.0412,-2.073834421441492,10.185734390403628,-8.111899968962135,1.172562589250733
0.0413,4.899377322778097,0.4921943214316302,-5.391571644209727,1.175702273066371
0.0414,-0.4351539295623006,8.109941847406482,-7.674787917844181,1.1810876308843161
0.0415,6.336417042933496,-0.9400151506597219,-5.396401892273774,1.1834819688365117
0.041600000000000005,0.6150355325125187,7.439352322824611,-8.05438785533713,1.1874678253541748
0.0417,7.189518087959357,-1.2316362821684033,-5.9578818057909535,1.188009610556102
0.041800000000000004,1.147173436207833,7.637520851244316,-8.78469428745215,1.1899471007111075
0.0419,7.57873168482279,-0.8480129513880166,-6.730718733434774,1.1883674813914287
0.042,1.3066620129374567,8.081561287726675,-9.38822330066413,1.1882299565448595
0.042100000000000005,7.532669777244683,-0.4225196132915561,-7.1101501639531275,1.1847121755496957
0.0422,1.145257998965961,8.548355497848311,-9.69361349681427,1.1828487501544191
0.042300000000000004,7.2531996163605275,-0.00962931851711124,-7.243570297843416,1.1778523233535145
0.0424,0.8359276357730199,8.922322770834498,-9.75825040660752,1.1747810949658999
0.0425,-3.9487983133546347,13.972366607125515,-10.023568293770882,1.176984543473166
0.0426,3.055641096888095,3.33232541640929,-6.3879665132973855,1.1787095360766215
0.0427,-1.9350988792800146,9.879737136915873,-7.944638257635858,1.1837598392217916
0.042800000000000005,4.970817017650711,0.23433085995283687,-5.205147877603548,1.1866921804551958
0.0429,-0.3933095394162285,7.880669962008552,-7.487360422592323,1.1917395649915363
0.043000000000000003,6.3162101266551485,-1.124928607338831,-5.191281519316318,1.193727640042638
0.0431,0.5736832598208057,7.276649946615707,-7.850333206436512,1.1972320859567285
0.0432,7.095733462959996,-1.3584975741239416,-5.737235888836054,1.1972711462656171
0.043300000000000005,1.042844425561233,7.523226017360854,-8.566070442922086,1.198671560228683
0.0434,7.29941553769455,-1.0688646226378276,-6.230550915056723,1.1965893083848214
0.043500000000000004,1.0602057166045635,7.812782359179266,-8.87298807578383,1.1959394706674016
0.0436,7.282922721665214,-0.626692499964896,-6.6562302217003175,1.1919361678825748
0.0437,0.9223618144514809,8.356178839218119,-9.2785406536696,1.189589925895988
0.0438,7.02722666347543,-0.15342885625426428,-6.873797807221166,1.184143894549996
0.0439,0.6334608902638652,8.801158533732467,-9.434619423996333,1.1806389311764025
0.044000000000000004,6.810518829276854,0.3336997188169626,-7.144218548093817,1.1742868919628404
0.0441,0.4098637637114044,9.37177100445103,-9.781634768162434,1.1701799099713959
0.0442,-4.343100036465747,14.456945073161972,-10.113845036696226,1.1716725926917961
0.0443,2.7415463652551604,3.777350983898117,-6.518897349153278,1.17295682622896
0.0444,-2.204102597019475,10.308844227963213,-8.104741630943739,1.1778228678157676
0.044500000000000005,4.784288964736333,0.603157519661468,-5.387446484397801,1.1807631833371148
0.0446,-0.5356067023447748,8.219671721345929,-7.684065019001153,1.1859953619620127
0.044700000000000004,6.250234937689761,-0.8464375271606648,-5.403797410529096,1.1882832985908107
0.0448,0.5425810384025356,7.529846369852175,-8.07242740825471,1.1921924390636136
0.0449,7.129580939917883,-1.1573608412414558,-5.972220098676427,1.192687351316592
0.045000000000000005,1.0983797957895844,7.6909130665922385,-8.789292862381823,1.1945866666147398
0.0451,7.408239024998463,-0.9355740039446219,-6.472665021053841,1.1930032117356446
0.045200000000000004,1.1759759607480866,7.954587842730717,-9.130563803478804,1.1928582173123152
0.0453,7.438214136869252,-0.513247653327555,-6.924966483541697,1.1893326613456672
0.0454,1.0722604162554226,8.438987051413738,-9.51124746766916,1.1874364317418493
0.0455,7.205554814594852,-0.08132769364084513,-7.124227120954007,1.1823909578512697
0.0456,0.7958479935568743,8.906832074541953,-9.702680068098829,1.179255758857021
0.045700000000000005,-3.984030864923266,14.003273937486195,-10.01924307256293,1.1813881289502641
0.0458,3.0365566605989844,3.3726985752183163,-6.409255235817301,1.1830440137346903
0.0459,-1.954002265602416,9.950379888152558,-7.996377622550142,1.1880289360095095
0.046,4.963090169319592,0.3032844884749335,-5.266374657794525,1.190904797698342
0.0461,-0.4025243126279956,7.970038409321973,-7.567514096693977,1.1959021786683404
0.046200000000000005,6.315720350125273,-1.0437691660225257,-5.271951184102748,1.197849766405438
0.0463,0.5709233370332374,7.373182854359825,-7.944106191393062,1.2013186690652697
0.046400000000000004,7.100384095980601,-1.273491191331261,-5.82689290464934,1.2013293209307228
0.0465,1.0445503508170844,7.554669113547285,-8.599219464364369,1.2026865995386804
0.0466,7.310300311208154,-1.0298978211725665,-6.280402490035588,1.2005532426747771
0.046700000000000005,1.0649548118323406,7.867393501674959,-8.9323483135073,1.1998418028127809
0.0468,7.160704394237234,-0.7032923510003677,-6.457412043236866,1.1957967560680842
0.046900000000000004,0.8259710107181615,8.15373021572141,-8.97970122643957,1.1933765632780595
0.047,6.961062678844668,-0.29204532949889384,-6.669017349345774,1.1878357843367957
0.0471,0.5764468450639146,8.734518839161765,-9.310965684225678,1.1842212395561869
0.0472,6.648725268361337,0.17762131883505994,-6.826346587196397,1.1777734987561141
0.0473,0.2797925815457387,9.019698356533084,-9.299490938078822,1.1735111154903222
0.047400000000000005,6.456429940172111,0.5103121558292383,-6.966742096001349,1.166624657542435
0.0475,0.10593688553267366,9.436025119195705,-9.54196200472838,1.162173599430169
0.0476,-4.597198764639798,14.420826807095144,-9.823628042455345,1.1634707904876755
0.0477,2.4959277696473734,3.722442684575678,-6.218370454223051,1.164677530579233
0.0478,-2.3972397435917103,10.17095498949086,-7.77371524589915,1.1695520790091134
0.047900000000000005,4.602076343168402,0.46218407602553047,-5.064260419193933,1.1725632559032135
0.048,-0.6711335444234745,8.013902441164097,-7.342768896740623,1.1779080584587962
0.048100000000000004,6.122508198036135,-1.041548418568897,-5.080959779467237,1.180333725257003
0.0482,0.4532183498137434,7.284747931665059,-7.737966281478803,1.1843942909096326
0.0483,7.042800757668823,-1.3816473624122216,-5.661153395256601,1.1850433151309498
0.048400000000000006,1.0419004421485156,7.447292089113598,-8.489192531262114,1.1870994699973525
0.0485,7.4808346014952924,-1.0252252617864865,-6.455609339708806,1.1856443768165033
0.048600000000000004,1.2401292212312494,7.96251719099855,-9.2026464122298,1.1856445805967808
0.0487,7.463759612707686,-0.5484674562308642,-6.915292156476822,1.1822708373029176
0.0488,1.102322054472511,8.465026615478916,-9.567348669951429,1.180562475187961
0.0489,7.201687750505609,-0.11110349472078829,-7.090584255784821,1.175725054390096
0.049,0.8073242960068687,8.765541478715368,-9.572865774722237,1.1727961484318303
0.049100000000000005,6.977884803054504,0.27068101500214903,-7.248565818056653,1.1669640829081032
0.0492,0.5726674022172862,9.265914518097073,-9.838581920314361,1.163325931943689
0.049300000000000004,-4.186806067897257,14.317757995702982,-10.130951927805723,1.165231188547954
0.0494,2.8820012112529736,3.6409169782474446,-6.522918189500418,1.1668578976429982
0.0495,-2.074672560611504,10.161323333753263,-8.08665077314176,1.1720052738392013
0.049600000000000005,4.897727964903479,0.4700781990663039,-5.3678061639697825,1.1751614768442082
0.0497,-0.43540959551219505,8.085931865700307,-7.650522270188112,1.1805597372256569
0.049800000000000004,6.33499816754335,-0.961158841908655,-5.3738393256346955,1.1829635367595144
0.0499,0.6145171877441897,7.416856000297744,-8.031373188041934,1.1869558434356955
0.05,7.187643720218441,-1.2510949873881834,-5.936548732830257,1.1875014481363912
0.050100000000000006,1.145978552160876,7.616788908138689,-8.762767460299566,1.1894407206664854
0.0502,7.576121934233006,-0.8657741166377928,-6.710347817595213,1.187861246357081
0.050300000000000004,1.304705486322864,8.072351320713759,-9.377056807036622,1.187725296739929
0.0504,7.528928926098615,-0.431997615905793,-7.096931310192822,1.184210160536375
0.0505,1.1426276156422288,8.54532487494242,-9.68795249058465,1.1823527457889869
0.0506,7.248778170209089,-0.015084934600285482,-7.233693235608804,1.1773647158980427
0.0507,0.8331684420627692,8.909974718190465,-9.743143160253233,1.1743027604692544
0.050800000000000005,-3.9502402483150183,13.954893248236843,-10.004652999921824,1.1765146400467548
0.0509,3.05237207785013,3.315765372315564,-6.368137450165694,1.1782468254947491
0.051000000000000004,-1.9371571896272783,9.859789905432157,-7.922632715804879,1.1833023461261494
0.0511,4.96710767370941,0.21631780161893488,-5.183425475328345,1.1862380868878144
0.0512,-0.3959743897888415,7.8602443635044805,-7.464269973715639,1.1912869109632303
0.051300000000000005,6.311983248801252,-1.1428990226040567,-5.169084226197196,1.1932748647601465
0.0514,0.570410562902731,7.256689659687402,-7.827100222590134,1.1967777737440726
0.051500000000000004,7.090983548800093,-1.375811312250876,-5.715172236549217,1.1968143233033113
0.0516,1.0390495218798788,7.50431678338712,-8.543366305266998,1.1982115622296097
0.0517,7.428022693731552,-0.9514214253923203,-6.476601268339231,1.196101797082062
0.051800000000000006,1.1566391110777516,7.965059319140986,-9.121698430218737,1.1954242035335652
0.0519,7.352474350377923,-0.5109838230885386,-6.841490527289384,1.191394386761967
0.052000000000000005,0.9736893805971056,8.451014698299588,-9.424704078896692,1.1890271125438485
0.0521,7.061911030182753,-0.08274384601102103,-6.9791671841717315,1.1835655350026326
0.0522,0.6589140084078053,8.84726755656101,-9.506181564968815,1.1800497218835513
0.0523,6.826025999743553,0.36646493942366387,-7.192490939167217,1.1736912258686982
0.0524,0.4213298981374809,9.388152605912513,-9.809482504049992,1.169581050645207
0.052500000000000005,-4.3345056634492565,14.460552113923345,-10.126046450474089,1.1710720072574075
0.0526,2.7446531873749334,3.776837518176018,-6.521490705550951,1.1723554300990389
0.052700000000000004,-2.201801113104626,10.29989699835779,-8.098095885253164,1.1772205221598282
0.0528,4.78290725973094,0.5932608863534896,-5.37616814608443,1.1801596606954112
0.0529,-0.5367945472566342,8.204007390129139,-7.6672128428725035,1.1853900393883083
0.053000000000000005,6.2463534108574725,-0.8611818338811053,-5.385171576976367,1.1876757321246616
0.0531,0.5394219933127236,7.5108033676009205,-8.050225360913643,1.1915821715256973
0.053200000000000004,7.12429768140251,-1.1744618721475928,-5.9498358092549175,1.1920741795651781
0.0533,1.094141989411709,7.683273376105453,-8.777415365517163,1.1939738328199954
0.0534,7.401775849398731,-0.9446901479660781,-6.457085701432653,1.1923932482062136
0.053500000000000006,1.171252627720953,7.938409205217743,-9.109661832938697,1.192252512238049
0.0536,7.431817716989313,-0.5289217549356029,-6.9028959620537105,1.1887321853395882
0.053700000000000005,1.0677845038903166,8.431945319384084,-9.4997298232744,1.1868448544833203
0.0538,7.199105503331254,-0.09082101849084845,-7.108284484840405,1.181810833319136
0.0539,0.7917574515224182,8.8890903610576,-9.680847812580017,1.1786877085221754
0.054,-3.9862897455519226,13.97948266861499,-9.993192923063068,1.180830657660703
0.0541,3.032049948175997,3.350435005720091,-6.382484953896088,1.1824953024166265
0.054200000000000005,-1.9569083575440822,9.924095667997916,-7.967187310453833,1.1874862499167433
0.0543,4.958081042375868,0.2796836128876099,-5.237764655263478,1.190365748121126
0.054400000000000004,-0.4061766936447402,7.943528773092538,-7.537352079447798,1.195364173540869
0.0545,6.310047982096453,-1.0670270017744667,-5.243020980321987,1.1973108379484003
0.0546,0.5664869784559396,7.347473665979365,-7.913960644435305,1.2007769814593063
0.054700000000000006,7.094029098300456,-1.295762657349612,-5.798266440950844,1.2007836956408864
0.0548,1.0394355946813216,7.542593217236709,-8.58202881191803,1.2021391888339046
0.054900000000000004,7.302945019964097,-1.0423603516448554,-6.260584668319241,1.2000059140345527
0.055,1.0593765603081855,7.862646216255368,-8.922022776563553,1.1992988454879279
0.0551,7.15294351316925,-0.7109487050769259,-6.441994808092324,1.1952614320948094
0.055200000000000006,0.8206042633759005,8.137362559396559,-8.95796682277246,1.1928500637510722
0.0553,6.95400025456714,-0.30859660314010773,-6.645403651427033,1.1873187912751815
0.055400000000000005,0.5717716470175556,8.716203523371687,-9.287975170389243,1.1837140532230381
0.0555,6.765366509665549,0.2826283244128227,-7.047994834078372,1.1772560792363456
0.055600000000000004,0.36809160853879996,9.319053099015578,-9.68714470755438,1.173028511875956
0.0557,6.523786172953145,0.7354175106629435,-7.259203683616088,1.1662106364446858
0.0558,0.16145858574540695,9.598754268187996,-9.760212853933403,1.1618517462957312
0.055900000000000005,-4.548844965696486,14.535195561496517,-9.986350595800031,1.163254583702241
0.056,2.538690938866635,3.8025511535764087,-6.341242092443044,1.1645719511449264
0.056100000000000004,-2.3573252160531424,10.2238528863421,-7.866527670288957,1.16955551857522
0.0562,4.639633534210252,0.49614909647101024,-5.135782630681263,1.1726691759042913
0.0563,-0.6357452752719812,8.034528610633707,-7.398783335361725,1.1781066528841382
0.056400000000000006,6.1562105122435185,-1.0305412904511773,-5.125669221792341,1.1806131638033015
0.0565,0.4842453171254055,7.290884269862776,-7.775129586988182,1.184741709816574
0.056600000000000004,7.071951123530025,-1.379859425833815,-5.69209169769621,1.1854457850224123
0.0567,1.0677608604184443,7.449021619880484,-8.516782480298929,1.1875443225427387
0.0568,7.504567229010885,-1.0251306893732273,-6.479436539637657,1.1861200307613082
0.056900000000000006,1.2602487514577043,7.956751531208547,-9.217000282666252,1.1861382789746122
0.057,7.481635041881043,-0.5525916000262643,-6.929043441854779,1.182772115556865
0.057100000000000005,1.1164297448343388,8.457102076967047,-9.573531821801385,1.1810603255433847
0.0572,7.213641757443888,-0.11557858521427056,-7.098063172229617,1.1762113739572964
0.057300000000000004,0.8156489224592369,8.767222443569828,-9.582871366029064,1.173264998555629
0.0574,6.9843620138336995,0.27422066225672204,-7.2585826760904215,1.1674118578955943
0.0575,0.5761726610331599,9.273886815406192,-9.85005947643935,1.163750593436981
0.057600000000000005,-4.185709998104625,14.32919006499601,-10.143480066891385,1.165632562959751
0.0577,2.882550103142393,3.652239235049798,-6.534789338192191,1.1672372895664325
0.057800000000000004,-2.0756629622191625,10.174548730851644,-8.098885768632481,1.172364679307325
0.0579,4.896670917599409,0.4823349374113577,-5.379005855010767,1.1755035518731582
0.058,-0.4373014626048275,8.099127493277983,-7.661826030673155,1.1808871074749137
0.058100000000000006,6.333427775379699,-0.9493981868000252,-5.384029588579674,1.1832790203268868
0.0582,0.6125736240741553,7.429083035862841,-8.041656659936997,1.1872618524388225
0.058300000000000005,7.186271488513955,-1.2404744828335041,-5.9457970056804506,1.1878003576286364
0.0584,1.144474312987919,7.627748452127379,-8.772222765115298,1.1897343533023885
0.0585,7.57531379291499,-0.8564069908463079,-6.718906802068682,1.1881513050471668
0.058600000000000006,1.303839432405515,8.077205883899245,-9.381045316304759,1.1880117002615014
0.0587,7.529022156805805,-0.4270835900553762,-7.1019385667504284,1.1844930464329528
0.058800000000000005,1.142439223131293,8.546819415203055,-9.68925863833435,1.1826308695221588
0.0589,7.249582909031226,-0.012415753529051443,-7.237167155502174,1.1776373447935757
0.059000000000000004,0.8333863219829123,8.915943649274183,-9.749329971257097,1.174569714487519
0.0591,-3.9504779094377698,13.963359558164942,-10.012881648727173,1.1767764842582635
0.0592,3.0531196347489393,3.3237966317781207,-6.37691626652706,1.17850438461404
0.059300000000000005,-1.9368501216574083,9.869447534494938,-7.932597412837531,1.1835566928646335
0.0594,4.9682779636245,0.22502831329864836,-5.193306276923148,1.1864902711290304
0.059500000000000004,-0.39519375608302676,7.87010281869477,-7.474909062611744,1.1915379362521932
0.0596,6.313556987068754,-1.1342450876006986,-5.179311899468056,1.1935255925958912
0.0597,0.5716120075721856,7.266296251781755,-7.83790825935394,1.197028884501928
0.059800000000000006,7.092916910270225,-1.3674995012636804,-5.725417409006544,1.1970663380973263
0.0599,1.040586551076152,7.513561750186717,-8.55414830126287,1.1984647904142975
0.060000000000000005,7.43023286444642,-0.9434674118514925,-6.486765452594928,1.1963564218808047
0.0601,1.158400836976916,7.968842383839794,-9.12724322081671,1.1956789642878645
0.060200000000000004,7.355035968047396,-0.5068953067917308,-6.848140661255665,1.1916482923039553
0.0603,0.9755595437027296,8.451964233625466,-9.427523777328195,1.1892781054024388
0.0604,7.064570276869533,-0.08043824884771045,-6.984132028021823,1.1838121340950374
0.060500000000000005,0.660620148901796,8.853197663331695,-9.51381781223349,1.1802912736951696
0.0606,6.828335347157003,0.3726208664767854,-7.200956213633788,1.1739274229645993
0.060700000000000004,0.4226947445930973,9.396880381415588,-9.819575126008687,1.169812189047169
0.0608,-4.333834657330046,14.471130683328628,-10.13729602599858,1.1712990871504105
0.0609,2.746213159950383,3.786469020419328,-6.532682180369711,1.1725794988201874
0.061000000000000006,-2.200793955083969,10.310761741010156,-8.109967785926186,1.177442868256672
0.0611,4.784774980373456,0.602867642499028,-5.387642622872484,1.1803813719975162
0.061200000000000004,-0.5353824773777136,8.21454317357583,-7.679160696198117,1.1856121886655713
0.0613,6.248589178545808,-0.8520315923380175,-5.396557586207791,1.187899106948725
0.0614,0.5412301722015176,7.5207988864398985,-8.062029058641416,1.191807436511695
0.061500000000000006,7.126872754599697,-1.1658627717073027,-5.961009982892394,1.192301726048732
0.0616,1.0962629724920143,7.68776298473086,-8.784025957222873,1.194202644129373
0.061700000000000005,7.4047766884426185,-0.9400309802460978,-6.464745708196521,1.19262244500575
0.0618,1.1735596179545449,7.945527006690616,-9.119086624645162,1.1924816100958748
0.061900000000000004,7.434806177839208,-0.5222438858086931,-6.912562292030515,1.1889607651046363
0.062,1.0700064819178903,8.435087584505238,-9.505094066423128,1.187071417230834
0.0621,7.202119548891844,-0.08685888731993208,-7.115260661571911,1.1820342544287186
0.062200000000000005,0.7938199617442581,8.896217208749619,-9.690037170493877,1.1789076210661213
0.0623,-3.9849719227589944,13.988934357028459,-10.003962434269464,1.1810475193554528
0.062400000000000004,3.0342535772230885,3.3592293827972464,-6.393482960020335,1.1827096677168818
0.0625,-1.9553735888396715,9.934475213088357,-7.979101624248686,1.187699049553226
0.0626,4.9604361047620396,0.2889842896511019,-5.249420394413141,1.1905777664855652
0.0627,-0.40440348164699325,7.954007015093886,-7.549603533446893,1.1955763019924848
0.06280000000000001,6.312603675776042,-1.0578367814081608,-5.254766894367881,1.1975237225012485
0.0629,0.5685057800740254,7.357672821115527,-7.926178601189552,1.2009912460621797
0.063,7.0967894443516775,-1.2869211089057822,-5.809868335445895,1.2009997100649248
0.0631,1.0416597795202551,7.547382170040104,-8.58904194956036,1.2023560183884976
0.0632,7.306039201389177,-1.037403666072906,-6.268635535316271,1.2002227473597045
0.06330000000000001,1.0617265671744516,7.864540111860239,-8.92626667903469,1.1995139271174602
0.0634,7.156143708363633,-0.7078844373242763,-6.4482592710393565,1.195473424609017
0.0635,0.8228220765472507,8.143917230101987,-8.966739306649238,1.1930584760876397
0.0636,6.9568800630358405,-0.30196344626419824,-6.654916616771642,1.1875233399866068
0.0637,0.5736799650169284,8.725317511468978,-9.298997476485907,1.1839150766733388
0.06380000000000001,6.767931295653723,0.29113821910974336,-7.059069514763467,1.177453932015923
0.0639,0.3697950075019709,9.324012202703988,-9.693807210205959,1.1732225811148065
0.064,6.526410961519266,0.7409958480705257,-7.267406809589792,1.1664005356176033
0.0641,0.16314686080741936,9.60732021125268,-9.7704670720601,1.1620379318737502
0.06420000000000001,-4.547833965731542,14.545807693222384,-9.997973727490843,1.1634383051958181
0.06430000000000001,2.540762405519841,3.8122623179290622,-6.353024723448903,1.164754307363244
0.0644,-2.3558202217280595,10.234898922241426,-7.879078700513366,1.169737950623649
0.0645,4.6421406503470894,0.5059279076941916,-5.148068558041281,1.1728527483716877
0.0646,-0.6337303907041116,8.045296597409555,-7.411566206705443,1.1782925249705967
0.06470000000000001,6.159165206478937,-1.0211887602995655,-5.137976446179371,1.1808020532555668
0.0648,0.48671890454433786,7.301123504483829,-7.787842409028167,1.184934325481566
0.0649,7.075285014356313,-1.3710526735933954,-5.704232340762918,1.18564242437361
0.065,1.0705757119164065,7.458750671904474,-8.52932638382088,1.1877452578415126
0.0651,7.508156080161824,-1.0167859298280342,-6.49137015033379,1.1863251961335766
0.06520000000000001,1.2632553840810443,7.961122931163169,-9.224378315244214,1.186346345427798
0.0653,7.485503287093878,-0.5480359906426964,-6.937467296451182,1.1829818483455299
0.0654,1.119470462030006,8.458672273057411,-9.578142735087416,1.1812695948445793
0.0655,7.217500689077395,-0.11278925719256794,-7.1047114318848275,1.1764184809634122
0.0656,0.818425367234398,8.77357026569043,-9.591995632924828,1.1734692181717934
0.06570000000000001,6.987757506511052,0.2807032349179539,-7.268460741429006,1.167612688811661
0.0658,0.5785038279185435,9.282898183336833,-9.861402011255375,1.1639482660399934
0.0659,-4.18416733136506,14.339958400443061,-10.155791069078,1.1658280439690323
0.066,2.884973681173695,3.6619808067680277,-6.546954487941722,1.1674314602841958
0.0661,-2.0738825147026585,10.185490476022427,-8.111607961319766,1.172558731199541
0.06620000000000001,4.899309980817279,0.49197973711155374,-5.391289717928832,1.1756983799590506
